path,season,competition,gameweek,scope,table,size
data/2025-2026/By Tournament/Europa League/GW23/player_match_enrichment.csv,2025-2026,Europa League,23.0,gameweek,player_match_enrichment,2709
data/2025-2026/By Tournament/Europa League/GW24/player_match_enrichment.csv,2025-2026,Europa League,24.0,gameweek,player_match_enrichment,2408
data/2025-2026/By Tournament/Europa League/GW30/player_match_enrichment.csv,2025-2026,Europa League,30.0,gameweek,player_match_enrichment,1182
data/2025-2026/By Tournament/Europa League/GW5/playermatchstats.csv,2025-2026,Europa League,5.0,gameweek,playermatchstats,4518
data/2025-2026/By Tournament/Europa League/GW6/playermatchstats.csv,2025-2026,Europa League,6.0,gameweek,playermatchstats,4395
data/2025-2026/By Tournament/Europa League/GW8/playermatchstats.csv,2025-2026,Europa League,8.0,gameweek,playermatchstats,4507
data/2025-2026/By Tournament/Europa League/GW10/playermatchstats.csv,2025-2026,Europa League,10.0,gameweek,playermatchstats,7404
data/2025-2026/By Tournament/Europa League/GW12/playermatchstats.csv,2025-2026,Europa League,12.0,gameweek,playermatchstats,7590
data/2025-2026/By Tournament/Europa League/GW15/playermatchstats.csv,2025-2026,Europa League,15.0,gameweek,playermatchstats,7735
data/2025-2026/By Tournament/Europa League/GW23/playermatchstats.csv,2025-2026,Europa League,23.0,gameweek,playermatchstats,7971
data/2025-2026/By Tournament/Europa League/GW24/playermatchstats.csv,2025-2026,Europa League,24.0,gameweek,playermatchstats,8040
data/2025-2026/By Tournament/Europa League/GW27/playermatchstats.csv,2025-2026,Europa League,27.0,gameweek,playermatchstats,5279
data/2025-2026/By Tournament/Europa League/GW28/playermatchstats.csv,2025-2026,Europa League,28.0,gameweek,playermatchstats,5290
data/2025-2026/By Tournament/Europa League/GW30/playermatchstats.csv,2025-2026,Europa League,30.0,gameweek,playermatchstats,7792
data/2025-2026/By Tournament/Europa League/GW31/playermatchstats.csv,2025-2026,Europa League,31.0,gameweek,playermatchstats,9006
data/2025-2026/By Tournament/Europa League/GW32/playermatchstats.csv,2025-2026,Europa League,32.0,gameweek,playermatchstats,9102
data/2025-2026/By Tournament/Europa League/GW33/playermatchstats.csv,2025-2026,Europa League,33.0,gameweek,playermatchstats,7017
data/2025-2026/By Tournament/Europa League/GW35/playermatchstats.csv,2025-2026,Europa League,35.0,gameweek,playermatchstats,8917
data/2025-2026/By Tournament/Europa League/GW36/playermatchstats.csv,2025-2026,Europa League,36.0,gameweek,playermatchstats,9115
data/2025-2026/By Tournament/Europa League/GW38/playermatchstats.csv,2025-2026,Europa League,38.0,gameweek,playermatchstats,5293
data/2025-2026/By Tournament/Europa League/GW5/players.csv,2025-2026,Europa League,5.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW6/players.csv,2025-2026,Europa League,6.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW8/players.csv,2025-2026,Europa League,8.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW10/players.csv,2025-2026,Europa League,10.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW12/players.csv,2025-2026,Europa League,12.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW15/players.csv,2025-2026,Europa League,15.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW23/players.csv,2025-2026,Europa League,23.0,gameweek,players,39224
data/2025-2026/By Tournament/Europa League/GW24/players.csv,2025-2026,Europa League,24.0,gameweek,players,39223
data/2025-2026/By Tournament/Europa League/GW27/players.csv,2025-2026,Europa League,27.0,gameweek,players,39266
data/2025-2026/By Tournament/Europa League/GW28/players.csv,2025-2026,Europa League,28.0,gameweek,players,39309
data/2025-2026/By Tournament/Europa League/GW30/players.csv,2025-2026,Europa League,30.0,gameweek,players,39461
data/2025-2026/By Tournament/Europa League/GW31/players.csv,2025-2026,Europa League,31.0,gameweek,players,39606
data/2025-2026/By Tournament/Europa League/GW32/players.csv,2025-2026,Europa League,32.0,gameweek,players,39647
data/2025-2026/By Tournament/Europa League/GW33/players.csv,2025-2026,Europa League,33.0,gameweek,players,39780
data/2025-2026/By Tournament/Europa League/GW35/players.csv,2025-2026,Europa League,35.0,gameweek,players,39908
data/2025-2026/By Tournament/Europa League/GW36/players.csv,2025-2026,Europa League,36.0,gameweek,players,40203
data/2025-2026/By Tournament/Europa League/GW38/players.csv,2025-2026,Europa League,38.0,gameweek,players,40339
data/2025-2026/By Tournament/Europa League/GW5/playerstats.csv,2025-2026,Europa League,5.0,gameweek,playerstats,174671
data/2025-2026/By Tournament/Europa League/GW6/playerstats.csv,2025-2026,Europa League,6.0,gameweek,playerstats,175685
data/2025-2026/By Tournament/Europa League/GW8/playerstats.csv,2025-2026,Europa League,8.0,gameweek,playerstats,176164
data/2025-2026/By Tournament/Europa League/GW10/playerstats.csv,2025-2026,Europa League,10.0,gameweek,playerstats,257270
data/2025-2026/By Tournament/Europa League/GW12/playerstats.csv,2025-2026,Europa League,12.0,gameweek,playerstats,257804
data/2025-2026/By Tournament/Europa League/GW15/playerstats.csv,2025-2026,Europa League,15.0,gameweek,playerstats,261090
data/2025-2026/By Tournament/Europa League/GW23/playerstats.csv,2025-2026,Europa League,23.0,gameweek,playerstats,280101
data/2025-2026/By Tournament/Europa League/GW24/playerstats.csv,2025-2026,Europa League,24.0,gameweek,playerstats,283799
data/2025-2026/By Tournament/Europa League/GW27/playerstats.csv,2025-2026,Europa League,27.0,gameweek,playerstats,285474
data/2025-2026/By Tournament/Europa League/GW28/playerstats.csv,2025-2026,Europa League,28.0,gameweek,playerstats,286006
data/2025-2026/By Tournament/Europa League/GW30/playerstats.csv,2025-2026,Europa League,30.0,gameweek,playerstats,286730
data/2025-2026/By Tournament/Europa League/GW31/playerstats.csv,2025-2026,Europa League,31.0,gameweek,playerstats,288467
data/2025-2026/By Tournament/Europa League/GW32/playerstats.csv,2025-2026,Europa League,32.0,gameweek,playerstats,288603
data/2025-2026/By Tournament/Europa League/GW33/playerstats.csv,2025-2026,Europa League,33.0,gameweek,playerstats,289508
data/2025-2026/By Tournament/Europa League/GW35/playerstats.csv,2025-2026,Europa League,35.0,gameweek,playerstats,290764
data/2025-2026/By Tournament/Europa League/GW36/playerstats.csv,2025-2026,Europa League,36.0,gameweek,playerstats,292693
data/2025-2026/By Tournament/Europa League/GW38/playerstats.csv,2025-2026,Europa League,38.0,gameweek,playerstats,290510
data/2025-2026/By Tournament/Europa League/GW5/shots.csv,2025-2026,Europa League,5.0,gameweek,shots,3486
data/2025-2026/By Tournament/Europa League/GW6/shots.csv,2025-2026,Europa League,6.0,gameweek,shots,3261
data/2025-2026/By Tournament/Europa League/GW8/shots.csv,2025-2026,Europa League,8.0,gameweek,shots,3239
data/2025-2026/By Tournament/Europa League/GW10/shots.csv,2025-2026,Europa League,10.0,gameweek,shots,4495
data/2025-2026/By Tournament/Europa League/GW12/shots.csv,2025-2026,Europa League,12.0,gameweek,shots,6601
data/2025-2026/By Tournament/Europa League/GW15/shots.csv,2025-2026,Europa League,15.0,gameweek,shots,6213
data/2025-2026/By Tournament/Europa League/GW23/shots.csv,2025-2026,Europa League,23.0,gameweek,shots,5729
data/2025-2026/By Tournament/Europa League/GW24/shots.csv,2025-2026,Europa League,24.0,gameweek,shots,7717
data/2025-2026/By Tournament/Europa League/GW30/shots.csv,2025-2026,Europa League,30.0,gameweek,shots,4322
data/2025-2026/By Tournament/Europa League/GW5/teams.csv,2025-2026,Europa League,5.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW6/teams.csv,2025-2026,Europa League,6.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW8/teams.csv,2025-2026,Europa League,8.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW10/teams.csv,2025-2026,Europa League,10.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW12/teams.csv,2025-2026,Europa League,12.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW15/teams.csv,2025-2026,Europa League,15.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW23/teams.csv,2025-2026,Europa League,23.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW24/teams.csv,2025-2026,Europa League,24.0,gameweek,teams,1632
data/2025-2026/By Tournament/Europa League/GW27/teams.csv,2025-2026,Europa League,27.0,gameweek,teams,1630
data/2025-2026/By Tournament/Europa League/GW28/teams.csv,2025-2026,Europa League,28.0,gameweek,teams,1630
data/2025-2026/By Tournament/Europa League/GW30/teams.csv,2025-2026,Europa League,30.0,gameweek,teams,1630
data/2025-2026/By Tournament/Europa League/GW31/teams.csv,2025-2026,Europa League,31.0,gameweek,teams,1630
data/2025-2026/By Tournament/Europa League/GW32/teams.csv,2025-2026,Europa League,32.0,gameweek,teams,1630
data/2025-2026/By Tournament/Europa League/GW33/teams.csv,2025-2026,Europa League,33.0,gameweek,teams,1628
data/2025-2026/By Tournament/Europa League/GW35/teams.csv,2025-2026,Europa League,35.0,gameweek,teams,1628
data/2025-2026/By Tournament/Europa League/GW36/teams.csv,2025-2026,Europa League,36.0,gameweek,teams,1628
data/2025-2026/By Tournament/Europa League/GW38/teams.csv,2025-2026,Europa League,38.0,gameweek,teams,1628
data/2025-2026/By Tournament/Europa League/GW5/xg_by_minute.csv,2025-2026,Europa League,5.0,gameweek,xg_by_minute,1476
data/2025-2026/By Tournament/Europa League/GW6/xg_by_minute.csv,2025-2026,Europa League,6.0,gameweek,xg_by_minute,1269
data/2025-2026/By Tournament/Europa League/GW8/xg_by_minute.csv,2025-2026,Europa League,8.0,gameweek,xg_by_minute,1584
data/2025-2026/By Tournament/Europa League/GW10/xg_by_minute.csv,2025-2026,Europa League,10.0,gameweek,xg_by_minute,1810
data/2025-2026/By Tournament/Europa League/GW12/xg_by_minute.csv,2025-2026,Europa League,12.0,gameweek,xg_by_minute,2729
data/2025-2026/By Tournament/Europa League/GW15/xg_by_minute.csv,2025-2026,Europa League,15.0,gameweek,xg_by_minute,2569
data/2025-2026/By Tournament/Europa League/GW23/xg_by_minute.csv,2025-2026,Europa League,23.0,gameweek,xg_by_minute,2486
data/2025-2026/By Tournament/Europa League/GW24/xg_by_minute.csv,2025-2026,Europa League,24.0,gameweek,xg_by_minute,2978
data/2025-2026/By Tournament/Europa League/GW30/xg_by_minute.csv,2025-2026,Europa League,30.0,gameweek,xg_by_minute,1773
data/2025-2026/By Tournament/Premier League/GW1/average_positions.csv,2025-2026,Premier League,1.0,gameweek,average_positions,21962
data/2025-2026/By Tournament/Premier League/GW2/average_positions.csv,2025-2026,Premier League,2.0,gameweek,average_positions,22692
data/2025-2026/By Tournament/Premier League/GW3/average_positions.csv,2025-2026,Premier League,3.0,gameweek,average_positions,22027
data/2025-2026/By Tournament/Premier League/GW4/average_positions.csv,2025-2026,Premier League,4.0,gameweek,average_positions,22320
data/2025-2026/By Tournament/Premier League/GW5/average_positions.csv,2025-2026,Premier League,5.0,gameweek,average_positions,22396
data/2025-2026/By Tournament/Premier League/GW6/average_positions.csv,2025-2026,Premier League,6.0,gameweek,average_positions,22648
data/2025-2026/By Tournament/Premier League/GW7/average_positions.csv,2025-2026,Premier League,7.0,gameweek,average_positions,22834
data/2025-2026/By Tournament/Premier League/GW8/average_positions.csv,2025-2026,Premier League,8.0,gameweek,average_positions,22501
data/2025-2026/By Tournament/Premier League/GW9/average_positions.csv,2025-2026,Premier League,9.0,gameweek,average_positions,22788
data/2025-2026/By Tournament/Premier League/GW10/average_positions.csv,2025-2026,Premier League,10.0,gameweek,average_positions,22116
data/2025-2026/By Tournament/Premier League/GW11/average_positions.csv,2025-2026,Premier League,11.0,gameweek,average_positions,22274
data/2025-2026/By Tournament/Premier League/GW12/average_positions.csv,2025-2026,Premier League,12.0,gameweek,average_positions,22246
data/2025-2026/By Tournament/Premier League/GW13/average_positions.csv,2025-2026,Premier League,13.0,gameweek,average_positions,22296
data/2025-2026/By Tournament/Premier League/GW14/average_positions.csv,2025-2026,Premier League,14.0,gameweek,average_positions,22339
data/2025-2026/By Tournament/Premier League/GW15/average_positions.csv,2025-2026,Premier League,15.0,gameweek,average_positions,22695
data/2025-2026/By Tournament/Premier League/GW16/average_positions.csv,2025-2026,Premier League,16.0,gameweek,average_positions,22063
data/2025-2026/By Tournament/Premier League/GW17/average_positions.csv,2025-2026,Premier League,17.0,gameweek,average_positions,21634
data/2025-2026/By Tournament/Premier League/GW18/average_positions.csv,2025-2026,Premier League,18.0,gameweek,average_positions,21542
data/2025-2026/By Tournament/Premier League/GW19/average_positions.csv,2025-2026,Premier League,19.0,gameweek,average_positions,21536
data/2025-2026/By Tournament/Premier League/GW20/average_positions.csv,2025-2026,Premier League,20.0,gameweek,average_positions,21846
data/2025-2026/By Tournament/Premier League/GW21/average_positions.csv,2025-2026,Premier League,21.0,gameweek,average_positions,21561
data/2025-2026/By Tournament/Premier League/GW22/average_positions.csv,2025-2026,Premier League,22.0,gameweek,average_positions,21303
data/2025-2026/By Tournament/Premier League/GW23/average_positions.csv,2025-2026,Premier League,23.0,gameweek,average_positions,22134
data/2025-2026/By Tournament/Premier League/GW24/average_positions.csv,2025-2026,Premier League,24.0,gameweek,average_positions,22091
data/2025-2026/By Tournament/Premier League/GW25/average_positions.csv,2025-2026,Premier League,25.0,gameweek,average_positions,22130
data/2025-2026/By Tournament/Premier League/GW26/average_positions.csv,2025-2026,Premier League,26.0,gameweek,average_positions,24201
data/2025-2026/By Tournament/Premier League/GW27/average_positions.csv,2025-2026,Premier League,27.0,gameweek,average_positions,21606
data/2025-2026/By Tournament/Premier League/GW28/average_positions.csv,2025-2026,Premier League,28.0,gameweek,average_positions,22102
data/2025-2026/By Tournament/Premier League/GW29/average_positions.csv,2025-2026,Premier League,29.0,gameweek,average_positions,22395
data/2025-2026/By Tournament/Premier League/GW30/average_positions.csv,2025-2026,Premier League,30.0,gameweek,average_positions,21620
data/2025-2026/By Tournament/Premier League/GW31/average_positions.csv,2025-2026,Premier League,31.0,gameweek,average_positions,17642
data/2025-2026/By Tournament/Premier League/GW32/average_positions.csv,2025-2026,Premier League,32.0,gameweek,average_positions,22154
data/2025-2026/By Tournament/Premier League/GW33/average_positions.csv,2025-2026,Premier League,33.0,gameweek,average_positions,28882
data/2025-2026/By Tournament/Premier League/GW34/average_positions.csv,2025-2026,Premier League,34.0,gameweek,average_positions,14984
data/2025-2026/By Tournament/Premier League/GW35/average_positions.csv,2025-2026,Premier League,35.0,gameweek,average_positions,22161
data/2025-2026/By Tournament/Premier League/GW36/average_positions.csv,2025-2026,Premier League,36.0,gameweek,average_positions,23883
data/2025-2026/By Tournament/Premier League/GW37/average_positions.csv,2025-2026,Premier League,37.0,gameweek,average_positions,22471
data/2025-2026/By Tournament/Premier League/GW38/average_positions.csv,2025-2026,Premier League,38.0,gameweek,average_positions,22961
data/2025-2026/By Tournament/Premier League/GW1/fixtures.csv,2025-2026,Premier League,1.0,gameweek,fixtures,7926
data/2025-2026/By Tournament/Premier League/GW2/fixtures.csv,2025-2026,Premier League,2.0,gameweek,fixtures,7913
data/2025-2026/By Tournament/Premier League/GW3/fixtures.csv,2025-2026,Premier League,3.0,gameweek,fixtures,7929
data/2025-2026/By Tournament/Premier League/GW4/fixtures.csv,2025-2026,Premier League,4.0,gameweek,fixtures,7921
data/2025-2026/By Tournament/Premier League/GW5/fixtures.csv,2025-2026,Premier League,5.0,gameweek,fixtures,7933
data/2025-2026/By Tournament/Premier League/GW6/fixtures.csv,2025-2026,Premier League,6.0,gameweek,fixtures,7940
data/2025-2026/By Tournament/Premier League/GW7/fixtures.csv,2025-2026,Premier League,7.0,gameweek,fixtures,7927
data/2025-2026/By Tournament/Premier League/GW8/fixtures.csv,2025-2026,Premier League,8.0,gameweek,fixtures,7938
data/2025-2026/By Tournament/Premier League/GW9/fixtures.csv,2025-2026,Premier League,9.0,gameweek,fixtures,7931
data/2025-2026/By Tournament/Premier League/GW10/fixtures.csv,2025-2026,Premier League,10.0,gameweek,fixtures,7922
data/2025-2026/By Tournament/Premier League/GW11/fixtures.csv,2025-2026,Premier League,11.0,gameweek,fixtures,7931
data/2025-2026/By Tournament/Premier League/GW12/fixtures.csv,2025-2026,Premier League,12.0,gameweek,fixtures,7939
data/2025-2026/By Tournament/Premier League/GW13/fixtures.csv,2025-2026,Premier League,13.0,gameweek,fixtures,7941
data/2025-2026/By Tournament/Premier League/GW14/fixtures.csv,2025-2026,Premier League,14.0,gameweek,fixtures,7948
data/2025-2026/By Tournament/Premier League/GW15/fixtures.csv,2025-2026,Premier League,15.0,gameweek,fixtures,7936
data/2025-2026/By Tournament/Premier League/GW16/fixtures.csv,2025-2026,Premier League,16.0,gameweek,fixtures,7930
data/2025-2026/By Tournament/Premier League/GW17/fixtures.csv,2025-2026,Premier League,17.0,gameweek,fixtures,7935
data/2025-2026/By Tournament/Premier League/GW18/fixtures.csv,2025-2026,Premier League,18.0,gameweek,fixtures,7935
data/2025-2026/By Tournament/Premier League/GW19/fixtures.csv,2025-2026,Premier League,19.0,gameweek,fixtures,7945
data/2025-2026/By Tournament/Premier League/GW20/fixtures.csv,2025-2026,Premier League,20.0,gameweek,fixtures,7926
data/2025-2026/By Tournament/Premier League/GW21/fixtures.csv,2025-2026,Premier League,21.0,gameweek,fixtures,7939
data/2025-2026/By Tournament/Premier League/GW22/fixtures.csv,2025-2026,Premier League,22.0,gameweek,fixtures,7938
data/2025-2026/By Tournament/Premier League/GW23/fixtures.csv,2025-2026,Premier League,23.0,gameweek,fixtures,7942
data/2025-2026/By Tournament/Premier League/GW24/fixtures.csv,2025-2026,Premier League,24.0,gameweek,fixtures,7942
data/2025-2026/By Tournament/Premier League/GW25/fixtures.csv,2025-2026,Premier League,25.0,gameweek,fixtures,7949
data/2025-2026/By Tournament/Premier League/GW26/fixtures.csv,2025-2026,Premier League,26.0,gameweek,fixtures,8558
data/2025-2026/By Tournament/Premier League/GW27/fixtures.csv,2025-2026,Premier League,27.0,gameweek,fixtures,7947
data/2025-2026/By Tournament/Premier League/GW28/fixtures.csv,2025-2026,Premier League,28.0,gameweek,fixtures,7959
data/2025-2026/By Tournament/Premier League/GW29/fixtures.csv,2025-2026,Premier League,29.0,gameweek,fixtures,7923
data/2025-2026/By Tournament/Premier League/GW30/fixtures.csv,2025-2026,Premier League,30.0,gameweek,fixtures,7934
data/2025-2026/By Tournament/Premier League/GW31/fixtures.csv,2025-2026,Premier League,31.0,gameweek,fixtures,6729
data/2025-2026/By Tournament/Premier League/GW32/fixtures.csv,2025-2026,Premier League,32.0,gameweek,fixtures,7953
data/2025-2026/By Tournament/Premier League/GW33/fixtures.csv,2025-2026,Premier League,33.0,gameweek,fixtures,9748
data/2025-2026/By Tournament/Premier League/GW34/fixtures.csv,2025-2026,Premier League,34.0,gameweek,fixtures,6133
data/2025-2026/By Tournament/Premier League/GW35/fixtures.csv,2025-2026,Premier League,35.0,gameweek,fixtures,7948
data/2025-2026/By Tournament/Premier League/GW36/fixtures.csv,2025-2026,Premier League,36.0,gameweek,fixtures,8539
data/2025-2026/By Tournament/Premier League/GW37/fixtures.csv,2025-2026,Premier League,37.0,gameweek,fixtures,7947
data/2025-2026/By Tournament/Premier League/GW38/fixtures.csv,2025-2026,Premier League,38.0,gameweek,fixtures,7954
data/2025-2026/By Tournament/Premier League/GW1/incidents.csv,2025-2026,Premier League,1.0,gameweek,incidents,15520
data/2025-2026/By Tournament/Premier League/GW2/incidents.csv,2025-2026,Premier League,2.0,gameweek,incidents,18447
data/2025-2026/By Tournament/Premier League/GW3/incidents.csv,2025-2026,Premier League,3.0,gameweek,incidents,17070
data/2025-2026/By Tournament/Premier League/GW4/incidents.csv,2025-2026,Premier League,4.0,gameweek,incidents,16201
data/2025-2026/By Tournament/Premier League/GW5/incidents.csv,2025-2026,Premier League,5.0,gameweek,incidents,17437
data/2025-2026/By Tournament/Premier League/GW6/incidents.csv,2025-2026,Premier League,6.0,gameweek,incidents,19428
data/2025-2026/By Tournament/Premier League/GW7/incidents.csv,2025-2026,Premier League,7.0,gameweek,incidents,17617
data/2025-2026/By Tournament/Premier League/GW8/incidents.csv,2025-2026,Premier League,8.0,gameweek,incidents,16384
data/2025-2026/By Tournament/Premier League/GW9/incidents.csv,2025-2026,Premier League,9.0,gameweek,incidents,18087
data/2025-2026/By Tournament/Premier League/GW10/incidents.csv,2025-2026,Premier League,10.0,gameweek,incidents,17023
data/2025-2026/By Tournament/Premier League/GW11/incidents.csv,2025-2026,Premier League,11.0,gameweek,incidents,18183
data/2025-2026/By Tournament/Premier League/GW12/incidents.csv,2025-2026,Premier League,12.0,gameweek,incidents,17651
data/2025-2026/By Tournament/Premier League/GW13/incidents.csv,2025-2026,Premier League,13.0,gameweek,incidents,15054
data/2025-2026/By Tournament/Premier League/GW14/incidents.csv,2025-2026,Premier League,14.0,gameweek,incidents,13957
data/2025-2026/By Tournament/Premier League/GW15/incidents.csv,2025-2026,Premier League,15.0,gameweek,incidents,14935
data/2025-2026/By Tournament/Premier League/GW16/incidents.csv,2025-2026,Premier League,16.0,gameweek,incidents,13939
data/2025-2026/By Tournament/Premier League/GW17/incidents.csv,2025-2026,Premier League,17.0,gameweek,incidents,14543
data/2025-2026/By Tournament/Premier League/GW18/incidents.csv,2025-2026,Premier League,18.0,gameweek,incidents,12160
data/2025-2026/By Tournament/Premier League/GW19/incidents.csv,2025-2026,Premier League,19.0,gameweek,incidents,12234
data/2025-2026/By Tournament/Premier League/GW20/incidents.csv,2025-2026,Premier League,20.0,gameweek,incidents,13065
data/2025-2026/By Tournament/Premier League/GW21/incidents.csv,2025-2026,Premier League,21.0,gameweek,incidents,13986
data/2025-2026/By Tournament/Premier League/GW22/incidents.csv,2025-2026,Premier League,22.0,gameweek,incidents,12309
data/2025-2026/By Tournament/Premier League/GW23/incidents.csv,2025-2026,Premier League,23.0,gameweek,incidents,13581
data/2025-2026/By Tournament/Premier League/GW24/incidents.csv,2025-2026,Premier League,24.0,gameweek,incidents,14751
data/2025-2026/By Tournament/Premier League/GW25/incidents.csv,2025-2026,Premier League,25.0,gameweek,incidents,13999
data/2025-2026/By Tournament/Premier League/GW26/incidents.csv,2025-2026,Premier League,26.0,gameweek,incidents,14341
data/2025-2026/By Tournament/Premier League/GW27/incidents.csv,2025-2026,Premier League,27.0,gameweek,incidents,12933
data/2025-2026/By Tournament/Premier League/GW28/incidents.csv,2025-2026,Premier League,28.0,gameweek,incidents,15398
data/2025-2026/By Tournament/Premier League/GW29/incidents.csv,2025-2026,Premier League,29.0,gameweek,incidents,14706
data/2025-2026/By Tournament/Premier League/GW30/incidents.csv,2025-2026,Premier League,30.0,gameweek,incidents,11919
data/2025-2026/By Tournament/Premier League/GW31/incidents.csv,2025-2026,Premier League,31.0,gameweek,incidents,11685
data/2025-2026/By Tournament/Premier League/GW32/incidents.csv,2025-2026,Premier League,32.0,gameweek,incidents,16980
data/2025-2026/By Tournament/Premier League/GW33/incidents.csv,2025-2026,Premier League,33.0,gameweek,incidents,21389
data/2025-2026/By Tournament/Premier League/GW34/incidents.csv,2025-2026,Premier League,34.0,gameweek,incidents,12462
data/2025-2026/By Tournament/Premier League/GW35/incidents.csv,2025-2026,Premier League,35.0,gameweek,incidents,18670
data/2025-2026/By Tournament/Premier League/GW36/incidents.csv,2025-2026,Premier League,36.0,gameweek,incidents,18061
data/2025-2026/By Tournament/Premier League/GW37/incidents.csv,2025-2026,Premier League,37.0,gameweek,incidents,17910
data/2025-2026/By Tournament/Premier League/GW38/incidents.csv,2025-2026,Premier League,38.0,gameweek,incidents,17656
data/2025-2026/By Tournament/Premier League/GW1/lineups.csv,2025-2026,Premier League,1.0,gameweek,lineups,36489
data/2025-2026/By Tournament/Premier League/GW2/lineups.csv,2025-2026,Premier League,2.0,gameweek,lineups,36540
data/2025-2026/By Tournament/Premier League/GW3/lineups.csv,2025-2026,Premier League,3.0,gameweek,lineups,36556
data/2025-2026/By Tournament/Premier League/GW4/lineups.csv,2025-2026,Premier League,4.0,gameweek,lineups,36531
data/2025-2026/By Tournament/Premier League/GW5/lineups.csv,2025-2026,Premier League,5.0,gameweek,lineups,36558
data/2025-2026/By Tournament/Premier League/GW6/lineups.csv,2025-2026,Premier League,6.0,gameweek,lineups,36654
data/2025-2026/By Tournament/Premier League/GW7/lineups.csv,2025-2026,Premier League,7.0,gameweek,lineups,36567
data/2025-2026/By Tournament/Premier League/GW8/lineups.csv,2025-2026,Premier League,8.0,gameweek,lineups,36529
data/2025-2026/By Tournament/Premier League/GW9/lineups.csv,2025-2026,Premier League,9.0,gameweek,lineups,36586
data/2025-2026/By Tournament/Premier League/GW10/lineups.csv,2025-2026,Premier League,10.0,gameweek,lineups,36587
data/2025-2026/By Tournament/Premier League/GW11/lineups.csv,2025-2026,Premier League,11.0,gameweek,lineups,36565
data/2025-2026/By Tournament/Premier League/GW12/lineups.csv,2025-2026,Premier League,12.0,gameweek,lineups,36482
data/2025-2026/By Tournament/Premier League/GW13/lineups.csv,2025-2026,Premier League,13.0,gameweek,lineups,36698
data/2025-2026/By Tournament/Premier League/GW14/lineups.csv,2025-2026,Premier League,14.0,gameweek,lineups,36547
data/2025-2026/By Tournament/Premier League/GW15/lineups.csv,2025-2026,Premier League,15.0,gameweek,lineups,36562
data/2025-2026/By Tournament/Premier League/GW16/lineups.csv,2025-2026,Premier League,16.0,gameweek,lineups,36557
data/2025-2026/By Tournament/Premier League/GW17/lineups.csv,2025-2026,Premier League,17.0,gameweek,lineups,36621
data/2025-2026/By Tournament/Premier League/GW18/lineups.csv,2025-2026,Premier League,18.0,gameweek,lineups,36570
data/2025-2026/By Tournament/Premier League/GW19/lineups.csv,2025-2026,Premier League,19.0,gameweek,lineups,36600
data/2025-2026/By Tournament/Premier League/GW20/lineups.csv,2025-2026,Premier League,20.0,gameweek,lineups,36598
data/2025-2026/By Tournament/Premier League/GW21/lineups.csv,2025-2026,Premier League,21.0,gameweek,lineups,36719
data/2025-2026/By Tournament/Premier League/GW22/lineups.csv,2025-2026,Premier League,22.0,gameweek,lineups,36617
data/2025-2026/By Tournament/Premier League/GW23/lineups.csv,2025-2026,Premier League,23.0,gameweek,lineups,36663
data/2025-2026/By Tournament/Premier League/GW24/lineups.csv,2025-2026,Premier League,24.0,gameweek,lineups,36503
data/2025-2026/By Tournament/Premier League/GW25/lineups.csv,2025-2026,Premier League,25.0,gameweek,lineups,36702
data/2025-2026/By Tournament/Premier League/GW26/lineups.csv,2025-2026,Premier League,26.0,gameweek,lineups,40555
data/2025-2026/By Tournament/Premier League/GW27/lineups.csv,2025-2026,Premier League,27.0,gameweek,lineups,36659
data/2025-2026/By Tournament/Premier League/GW28/lineups.csv,2025-2026,Premier League,28.0,gameweek,lineups,36648
data/2025-2026/By Tournament/Premier League/GW29/lineups.csv,2025-2026,Premier League,29.0,gameweek,lineups,36643
data/2025-2026/By Tournament/Premier League/GW30/lineups.csv,2025-2026,Premier League,30.0,gameweek,lineups,36600
data/2025-2026/By Tournament/Premier League/GW31/lineups.csv,2025-2026,Premier League,31.0,gameweek,lineups,29075
data/2025-2026/By Tournament/Premier League/GW32/lineups.csv,2025-2026,Premier League,32.0,gameweek,lineups,35013
data/2025-2026/By Tournament/Premier League/GW33/lineups.csv,2025-2026,Premier League,33.0,gameweek,lineups,46143
data/2025-2026/By Tournament/Premier League/GW34/lineups.csv,2025-2026,Premier League,34.0,gameweek,lineups,25731
data/2025-2026/By Tournament/Premier League/GW35/lineups.csv,2025-2026,Premier League,35.0,gameweek,lineups,36694
data/2025-2026/By Tournament/Premier League/GW36/lineups.csv,2025-2026,Premier League,36.0,gameweek,lineups,40573
data/2025-2026/By Tournament/Premier League/GW37/lineups.csv,2025-2026,Premier League,37.0,gameweek,lineups,36729
